Principio attivo;Confezione di riferimento;ATC;AIC;Farmaco;Confezione;Ditta;Prezzo riferimento SSN;Prezzo Pubblico 15 Ottobre 2020;Differenza;Nota;Codice gruppo equivalenza
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37900026;FLUCONAZOLO SUN;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";SUN PHARMACEUTICAL IND. B.V.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37492117;FLUCONAZOLO ZENTIVA;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE IN BLISTER PVC/PVDC/AL";ZENTIVA ITALIA S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37268012;FLUKIMEX;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";THERAMEX IRELAND LIMITED;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37238058;FLUMICON;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";S.F. GROUP S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37649011;FLUMOS;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";A.G.I.P.S. FARMACEUTICI S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37743010;FLUORES;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";LABORATORIO FARMACEUTICO C.T. S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37810013;FUNGUS;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";S.F. GROUP S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37236054;GEMIFLUX;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";GESTIPHARM S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37853013;KLAIDER;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";KONPHARMA S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37237056;LEFUNZOL;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";EPIFARMA S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37691019;LUCANDIOL;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";JUST PHARMA S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37658022;MICONIX;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";GENETIC S.P.A.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37249051;RIFLAX;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";MORGAN S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37901016;TEDIM;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";DYMALIFE PHARMACEUTICAL S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37902018;TRIMIKOS;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";EURO-PHARMA S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37766019;WINCH;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";SO.SE.PHARM S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37234059;ZAMIZOL;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";FG S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37996028;ZEFLUGYN;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";FIDIA FARMACEUTICI S.P.A.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37543016;ZERFUN;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";IDI FARMACEUTICI S.R.L.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;10 UNITA' 100 MG - USO ORALE;J02AC01;37662018;ZOLODER;"""100 MG CAPSULE RIGIDE"" 10 CAPSULE";EFFIK ITALIA S.P.A.;26,63 €;26,63 €;0,00 €;;DCA
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37540022;ALOZOF;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";ISTITUTO BIOCHIMICO NAZIONALE SAVIO S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37539020;CRINOZOL;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";PHARMEG S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;45623016;DIFLUCAN;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";GMM FARMA S.R.L.;8,28 €;10,70 €;2,42 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;27267020;DIFLUCAN;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";PFIZER ITALIA S.R.L.;8,28 €;10,70 €;2,42 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37928025;DIZOLO;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";LANOVA FARMACEUTICI S.R.L.;8,28 €;9,14 €;0,86 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;27268022;ELAZOR;"""150 MG CAPSULE"" 2 CAPSULE";ALFASIGMA S.P.A.;8,28 €;10,70 €;2,42 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37931021;FLUCONAZOLO ABC;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";ABC FARMACEUTICI S.P.A.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;40916114;FLUCONAZOLO ACCORD;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE IN BLISTER PVC/AL";ACCORD HEALTHCARE SLU;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37864028;FLUCONAZOLO ALMUS;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";ALMUS S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;41353400;FLUCONAZOLO AUROBINDO;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE IN BLISTER PVC/PVDC/AL";AUROBINDO PHARMA ITALIA S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37879172;FLUCONAZOLO DOC GENERICI;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE IN BLISTER PVC/AL";DOC GENERICI S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;36904326;FLUCONAZOLO EG;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE IN BLISTER PVC/PVDC/AL";EG S.P.A.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37673035;FLUCONAZOLO GERMED PHARMA;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";GERMED PHARMA S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37343213;FLUCONAZOLO HEXAL;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE IN BLISTER PVC/AL";SANDOZ S.P.A.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;38646028;FLUCONAZOLO MYLAN;"""150 MG CAPSULE RIGIDE""  2 CAPSULE";MYLAN S.P.A.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37672033;FLUCONAZOLO PENSA;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";PENSA PHARMA S.P.A.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37394158;FLUCONAZOLO RATIOPHARM;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE IN BLISTER PVC/PVDC/AL";TEVA ITALIA S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37380298;FLUCONAZOLO SANDOZ;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE IN BLISTER PVC/PVDC/AL";SANDOZ S.P.A.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37900014;FLUCONAZOLO SUN;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";SUN PHARMACEUTICAL IND. B.V.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;43055021;FLUCONAZOLO TECNIGEN;"""150 MG CAPSULA RIGIDA"" 2 CAPSULE";TECNIGEN S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37492129;FLUCONAZOLO ZENTIVA;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE IN BLISTER PVC/PVDC/AL";ZENTIVA ITALIA S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;38418036;FLUCOSTENOL;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";SOFAR S.P.A.;8,28 €;8,66 €;0,38 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37268024;FLUKIMEX;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";THERAMEX IRELAND LIMITED;8,28 €;9,14 €;0,86 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37238060;FLUMICON;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";S.F. GROUP S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37649023;FLUMOS;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";A.G.I.P.S. FARMACEUTICI S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37743022;FLUORES;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";LABORATORIO FARMACEUTICO C.T. S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37810025;FUNGUS;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";S.F. GROUP S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37853025;KLAIDER;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";KONPHARMA S.R.L.;8,28 €;9,14 €;0,86 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37237068;LEFUNZOL;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";EPIFARMA S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37691021;LUCANDIOL;"""150 MG CAPSULE RIGIDE""  2 CAPSULE";JUST PHARMA S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37658034;MICONIX;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";GENETIC S.P.A.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37249063;RIFLAX;150 MG CAPSULE RIGIDE 2 CAPSULE;MORGAN S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37901028;TEDIM;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";DYMALIFE PHARMACEUTICAL S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37902020;TRIMIKOS;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";EURO-PHARMA S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37766021;WINCH;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";SO.SE.PHARM S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37234061;ZAMIZOL;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";FG S.R.L.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37996030;ZEFLUGYN;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";FIDIA FARMACEUTICI S.P.A.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37543028;ZERFUN;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";IDI FARMACEUTICI S.R.L.;8,28 €;9,14 €;0,86 €;;DCB
Fluconazolo;2 UNITA' 150 MG - USO ORALE;J02AC01;37662020;ZOLODER;"""150 MG CAPSULE RIGIDE"" 2 CAPSULE";EFFIK ITALIA S.P.A.;8,28 €;8,28 €;0,00 €;;DCB
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37688049;AVIFLUCOX;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";S&R FARMACEUTICI S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37235076;CANACID;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";IG FARMACEUTICI DI IRIANNI GIUSEPPE;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37539032;CRINOZOL;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";PHARMEG S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;27267095;DIFLUCAN;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";PFIZER ITALIA S.R.L.;33,52 €;36,52 €;3,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37928037;DIZOLO;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";LANOVA FARMACEUTICI S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;27268097;ELAZOR;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";ALFASIGMA S.P.A.;33,52 €;35,52 €;2,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37931033;FLUCONAZOLO ABC;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";ABC FARMACEUTICI S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;40916140;FLUCONAZOLO ACCORD;"""200 MG CAPSULR RIGIDE""CAPSULE IN BLISTER PVC/AL";ACCORD HEALTHCARE SLU;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37864030;FLUCONAZOLO ALMUS;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";ALMUS S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;41353626;FLUCONAZOLO AUROBINDO;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE IN BLISTER PVC/PVDC/AL";AUROBINDO PHARMA ITALIA S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37879234;FLUCONAZOLO DOC GENERICI;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE IN BLISTER PVC/AL";DOC GENERICI S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;36904504;FLUCONAZOLO EG;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE IN BLISTER PVC/PVDC/AL";EG S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37673047;FLUCONAZOLO GERMED PHARMA;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";GERMED PHARMA S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37343225;FLUCONAZOLO HEXAL;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE IN BLISTER PVC/AL";SANDOZ S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;38646030;FLUCONAZOLO MYLAN;"""200 MG CAPSULE RIGIDE""  7 CAPSULE";MYLAN S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37672045;FLUCONAZOLO PENSA;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";PENSA PHARMA S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37394172;FLUCONAZOLO RATIOPHARM;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE IN BLISTER PVC/PVDC/AL";TEVA ITALIA S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37380197;FLUCONAZOLO SANDOZ;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE IN BLISTER PVC/PVDC/AL";SANDOZ S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37900038;FLUCONAZOLO SUN;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";SUN PHARMACEUTICAL IND. B.V.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;43055033;FLUCONAZOLO TECNIGEN;"""200 MG CAPSULA RIGIDA"" 7 CAPSULE";TECNIGEN S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37492081;FLUCONAZOLO ZENTIVA;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE IN BLISTER PVC/PVDC/AL";ZENTIVA ITALIA S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37268036;FLUKIMEX;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";THERAMEX IRELAND LIMITED;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37238072;FLUMICON;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";S.F. GROUP S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37649035;FLUMOS;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";A.G.I.P.S. FARMACEUTICI S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37810037;FUNGUS;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";S.F. GROUP S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37236078;GEMIFLUX;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";GESTIPHARM S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37853037;KLAIDER;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";KONPHARMA S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37237070;LEFUNZOL;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";EPIFARMA S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37691033;LUCANDIOL;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";JUST PHARMA S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37658046;MICONIX;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";GENETIC S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37249075;RIFLAX;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";MORGAN S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37901030;TEDIM;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";DYMALIFE PHARMACEUTICAL S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37902032;TRIMIKOS;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";EURO-PHARMA S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37766033;WINCH;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";SO.SE.PHARM S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37234073;ZAMIZOL;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";FG S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37996042;ZEFLUGYN;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";FIDIA FARMACEUTICI S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37543030;ZERFUN;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";IDI FARMACEUTICI S.R.L.;33,52 €;33,52 €;0,00 €;;DCC
Fluconazolo;7 UNITA' 200 MG - USO ORALE;J02AC01;37662032;ZOLODER;"""200 MG CAPSULE RIGIDE"" 7 CAPSULE";EFFIK ITALIA S.P.A.;33,52 €;33,52 €;0,00 €;;DCC
Flunisolide;15 UNITA' 2 ML 0,05% - USO RESPIRATORIO;R03BA03;34494029;ASMAFLU;"""BAMBINI SOLUZIONE DA NEBULIZZARE"" 15 CONTENITORI MONODOSE 2 ML";GENETIC S.P.A.;11,29 €;11,29 €;0,00 €;;87C
Flunisolide;15 UNITA' 2 ML 0,05% - USO RESPIRATORIO;R03BA03;36321026;ELIOSID;"""1 MG/2 ML SOLUZIONE DA NEBULIZZARE"" 15 FIALE 2 ML";DYMALIFE PHARMACEUTICAL S.R.L.;11,29 €;11,29 €;0,00 €;;87C
Flunisolide;15 UNITA' 2 ML 0,05% - USO RESPIRATORIO;R03BA03;34980021;EUROFLU;0,05% SOLUZIONE DA NEBULIZZARE 15 FLACONCINI DA 2 ML;EURO-PHARMA S.R.L.;11,29 €;11,29 €;0,00 €;;87C
Flunisolide;15 UNITA' 2 ML 0,05% - USO RESPIRATORIO;R03BA03;35069032;FLUNITOP;"""BAMBINI 1 MG/2 ML SOLUZIONE DA NEBULIZZARE"" 15 CONTENITORI MONODOSE 2 ML";PIERRE FABRE PHARMA S.R.L.;11,29 €;13,63 €;2,34 €;;87C
Flunisolide;15 UNITA' 2 ML 0,05% - USO RESPIRATORIO;R03BA03;35063039;PLAUDIT;"""BAMBINI SOLUZIONE DA NEBULIZZARE"" 15 FIALE 2 ML";SO.SE.PHARM S.R.L.;11,29 €;11,29 €;0,00 €;;87C
Flunisolide;15 UNITA' 2 ML 0,05% - USO RESPIRATORIO;R03BA03;33339045;PULMIST;"""BAMBINI 1 MG/2 ML SOLUZIONE DA NEBULIZZARE"" 15 CONTENITORI MONODOSE DA 2ML";SO.SE.PHARM S.R.L.;11,29 €;11,29 €;0,00 €;;87C
Flunisolide;15 UNITA' 2 ML 0,1% - USO RESPIRATORIO;R03BA03;34493027;AERFLU;ADULTI SOLUZIONE DA NEBULIZZARE 15 CONTENITORI MONODOSE DA 2 ML DI SOLUZIONE 2 MG/2 ML;S.F. GROUP S.R.L.;15,70 €;15,70 €;0,00 €;;87D
Flunisolide;15 UNITA' 2 ML 0,1% - USO RESPIRATORIO;R03BA03;34494031;ASMAFLU;ADULTI SOLUZIONE DA NEBULIZZARE 15 CONTENITORI MONODOSE DA 2 ML DI SOLUZIONE 2 MG/2 ML;GENETIC S.P.A.;15,70 €;15,70 €;0,00 €;;87D
Flunisolide;15 UNITA' 2 ML 0,1% - USO RESPIRATORIO;R03BA03;36371021;ASTIAN;"""2 MG/2 ML SOLUZIONE DA NEBULIZZARE"" 15 CONTENITORI MONODOSE 2 ML";LABORATORIO ITALIANO BIOCHIMICO FARMACEUTICO LISAPHARMA S.P.A.;15,70 €;15,70 €;0,00 €;;87D
Flunisolide;15 UNITA' 2 ML 0,1% - USO RESPIRATORIO;R03BA03;36611010;CHARLYN;"""2 MG/ML SOLUZIONE DA NEBULIZZARE"" 15 CONTENITORI MONODOSE 2 ML";FARTO S.R.L.;15,70 €;15,70 €;0,00 €;;87D
Flunisolide;15 UNITA' 2 ML 0,1% - USO RESPIRATORIO;R03BA03;35354024;CITIFLUX;"""2 MG/2 ML ADULTI SOLUZIONE DA NEBULIZZARE"" 15 FLACONI DA 2 ML";LABORATORIO FARMACEUTICO C.T. S.R.L.;15,70 €;15,70 €;0,00 €;;87D
Flunisolide;15 UNITA' 2 ML 0,1% - USO RESPIRATORIO;R03BA03;36321014;ELIOSID;"""2 MG/2 ML SOLUZIONE DA NEBULIZZARE"" 15 FIALE 2 ML";DYMALIFE PHARMACEUTICAL S.R.L.;15,70 €;15,70 €;0,00 €;;87D
Flunisolide;15 UNITA' 2 ML 0,1% - USO RESPIRATORIO;R03BA03;34980019;EUROFLU;0,1% SOLUZIONE DA NEBULIZZARE 15 FLACONCINI DA 2 ML;EURO-PHARMA S.R.L.;15,70 €;15,70 €;0,00 €;;87D
Flunisolide;15 UNITA' 2 ML 0,1% - USO RESPIRATORIO;R03BA03;35069020;FLUNITOP;ADULTI SOLUZIONE DA NEBULIZZARE 15 CONTENITORI MONODOSE DA 2 ML DI SOLUZIONE 2 MG/2 ML;PIERRE FABRE PHARMA S.R.L.;15,70 €;15,70 €;0,00 €;;87D
